target,gr_code,clashscore,global_rmsd,cc_mask,cc_peaks,tempy_mi,tempy_smoc,ai,gdt_ts,tm_score,lddt,inf_all,Z_clashscore,Z_global_rmsd,Z_gdt_ts,Z_tm_score,Z_lddt,Z_inf_all,Z_cc_mask,Z_cc_peaks,Z_tempy_mi,Z_tempy_smoc,Z_ai,Z_rna,Z_em,Z_topo,Z_local
R1117,227,0.0,12.25,,,,,,50.862,0.2717,0.4061711907927919,0.58,0.74746763093224,-1.5359759875027155,-1.0321269168541345,-0.19431709312557177,-1.0368980504243537,-1.2819759794825134,,,,,,-0.6363849544872404,,-0.6132220049898531,-1.1594370149534337
R1117,229,34.48,2.7,,,,,,75.0,0.2791,0.613476661011509,0.7,-0.6194612112558248,0.6683906717884772,0.5091805311478457,-0.11794816707817685,0.47893963837458065,0.08958386362648926,,,,,,0.1498544581687046,,0.1956161820348344,0.28426175100053497
R1117,232,13.58,2.27,,,,,,86.207,0.4249,0.7472889632720436,0.83,0.20910064494285713,0.7676448773900703,1.2247921215761406,1.38672607855833,1.4573881606324344,1.5754403603279088,,,,,,1.2670346855767711,,1.3057591000672353,1.5164142604801716
R1117,235,7.31,4.08,,,,,,65.517,0.3175,0.5371578247512495,0.67,0.4576692018024618,0.34985391892755097,-0.09634679213506028,0.27834463835695245,-0.07911108863479732,-0.2533060971507604,,,,,,0.05725290066764115,,0.09099892311094608,-0.16620859289277887
R1117,238,156.12,2.66,,,,,,78.448,0.2556,0.6330442707139254,0.68,-2.0,0.6776236211467649,0.7293490654386244,-0.36047110790436304,0.6220198968710712,-0.13900944355834344,,,,,,0.016668959175511436,,0.1844389787671307,0.24150522665636387
R1117,239,16.72,2.76,,,,,,75.862,0.2313,0.5914244119400247,0.7,0.08461814597329442,0.6545412477510457,0.5642226647205402,-0.6112501488437807,0.3176914560180348,0.08958386362648926,,,,,,0.04228509907892654,,-0.02351374206162027,0.203637659822262
R1117,245,1.04,14.2,,,,,,32.759,0.1475,0.3121876289605209,0.6,0.7062377586620664,-1.9860822687192419,-2.0,-1.4760766357048185,-1.7241149627548162,-1.0533826722976793,,,,,,-1.4470262697279959,,-1.7380383178524093,-1.3887488175262477
R1117,248,0.0,4.42,,,,,,66.379,0.286,0.4815070613049658,0.61,0.74746763093224,0.2713738493821054,-0.04130465856236491,-0.04673930360155243,-0.48603486422696934,-0.9390860187052623,,,,,,-0.14519912851014807,,-0.04402198108195867,-0.7125604414661159
R1117,287,0.0,2.01,,,,,,86.207,0.4258,0.7357570269154936,0.85,0.74746763093224,0.8276590482189404,1.2247921215761406,1.396014191185716,1.3730655244007595,1.8040336675127429,,,,,,1.3330284724874932,,1.3104031563809282,1.588549595956751
R1117,325,35.49,2.27,,,,,,85.345,0.4008,0.7472889632720436,0.8,-0.6595017602874359,0.7676448773900703,1.169749988003446,1.13801106264722,1.4573881606324344,1.232550399550659,,,,,,1.0505375235491556,,1.153880525325333,1.3449692800915467
R1117,347,35.49,2.27,,,,,,85.345,0.4008,0.7472889632720436,0.8,-0.6595017602874359,0.7676448773900703,1.169749988003446,1.13801106264722,1.4573881606324344,1.232550399550659,,,,,,1.0505375235491556,,1.153880525325333,1.3449692800915467
R1117,385,1.04,14.2,,,,,,32.759,0.1475,0.3121876289605209,0.6,0.7062377586620664,-1.9860822687192419,-2.0,-1.4760766357048185,-1.7241149627548162,-1.0533826722976793,,,,,,-1.4470262697279959,,-1.7380383178524093,-1.3887488175262477
R1117,392,0.0,4.7,,,,,,55.172,0.1895,0.511529070567197,0.7,0.74746763093224,0.20674320387409129,-0.7569162489906608,-1.0426313797601456,-0.2665110229836721,0.08958386362648926,,,,,,-0.5596761352588966,,-0.8997738143754033,-0.0884635796785914
R1117,416,10.45,2.88,,,,,,75.862,0.3155,0.6304478655600899,0.74,0.33318670283289903,0.6268423996761825,0.5642226647205402,0.2577043880738728,0.603034730761256,0.5467704779961572,,,,,,0.4454668939288893,,0.41096352639720646,0.5749026043787067
R1117,434,0.0,11.96,,,,,,50.862,0.2569,0.4130462194506855,0.66,0.74746763093224,-1.4690371046551298,-1.0321269168541345,-0.347054945220361,-0.9866271745993561,-0.3676027507431774,,,,,,-0.5667170587816286,,-0.6895909310372478,-0.6771149626712667
R1117,439,21.94,2.76,,,,,,75.862,0.2474,0.6026554404145078,0.67,-0.12232409753661574,0.6545412477510457,0.5642226647205402,-0.4450961340649895,0.39981382465420207,-0.2533060971507604,,,,,,0.047828634695062454,,0.05956326532777534,0.07325386375172083
R1117,444,36.57,2.76,,,,,,75.862,0.4287,0.5914244119400247,0.7,-0.7023173968756932,0.6545412477510457,0.5642226647205402,1.4259425540961816,0.3176914560180348,0.08958386362648926,,,,,,0.6557713714881651,,0.9950826094083609,0.203637659822262
R1117,456,35.49,2.27,,,,,,85.345,0.4008,0.7472889632720436,0.8,-0.6595017602874359,0.7676448773900703,1.169749988003446,1.13801106264722,1.4573881606324344,1.232550399550659,,,,,,1.0505375235491556,,1.153880525325333,1.3449692800915467
R1117,470,64.72,3.31,,,,,,73.276,0.4287,0.5917797698197992,0.74,-1.8182990357270281,0.5275881940745896,0.3990962640024559,1.4259425540961816,0.32028986727368336,0.5467704779961572,,,,,,0.5652038962143568,,0.9125194090493187,0.4335301726349203
R1117,472,70.38,3.86,,,,,,68.966,0.4191,0.5508562978586822,0.63,-2.0,0.40063514039813347,0.12388559613898176,1.3268693527373987,0.021053474284538,-0.7104927115204284,,,,,,0.23073841163764058,,0.7253774744381902,-0.3447196186179452
R1117,489,64.72,3.31,,,,,,73.276,0.4287,0.5917797698197992,0.74,-1.8182990357270281,0.5275881940745896,0.3990962640024559,1.4259425540961816,0.32028986727368336,0.5467704779961572,,,,,,0.5652038962143568,,0.9125194090493187,0.4335301726349203
R1126,029,0.17,43.62,0.0522,-0.2543,0.017654583,0.39505239,0.292528438,6.061,0.2233,0.2483636508028678,0.41,0.5886801187989229,-1.1851793469200629,-0.862047519991282,-0.4239656811876477,-1.719956657731691,-1.7484515252114805,-1.1401601379818496,0.2638458438740928,0.3972853529182194,0.17201804103492732,-0.039568133866920464,-0.8131654133609628,-0.06931580680430609,-0.6430066005894649,-1.7342040914715857
R1126,035,2.32,35.68,0.0672,-0.3068,0.015537745,0.331771667,0.257497415,6.474,0.2257,0.269347134029915,0.44,0.4814206056279327,-0.2579064783539339,-0.7778134973949079,-0.400200580599945,-1.5511963435948886,-1.5580463825362254,-0.7795401681404635,-0.43076611165014855,-0.11061402280236506,-0.3504330296143616,-0.49348875240581264,-0.7412083162956791,-0.4329684169226303,-0.5890070389974265,-1.554621363065557
R1126,054,2.66,34.22,0.0913,-0.2661,0.015388577,0.355119376,0.301189245,14.807,0.2796,0.5366125927798253,0.81,0.46445863610321797,-0.0874003841339654,0.9217557769285423,0.13352397009887584,0.5982943910231721,0.7902837104585856,-0.20014408326196934,0.10772353768007312,-0.14640435445622238,-0.15767234380079975,0.07265579035264813,0.5640370647029606,-0.06476829069725404,0.5276398735137091,0.6942890507408788
R1126,076,5.67,32.74,0.1055,-0.2643,0.017386619,0.333704286,0.289167528,10.193,0.2526,0.5300814993697974,0.79,0.31429531766383173,0.08544141000682409,-0.01929938108518631,-0.1338334115127786,0.5457678698728412,0.6633469486750821,0.1412428215212094,0.13153880472661886,0.33299193588980636,-0.3344771615736762,-0.0831177140791097,0.12628636459115478,0.03763573729696974,-0.07656639629898246,0.6045574092739616
R1126,081,17.18,19.95,0.0967,-0.1572,0.022263952,0.458104543,0.415460186,18.251,0.4982,0.6428045039844515,0.87,-0.25991723889342283,1.5791215093721638,1.6241818636644074,2.298128548628787,1.452346127799668,1.1710939958090951,-0.07032089411907058,1.548547193996071,1.503225267812894,0.6925820181815346,1.55334153052476,1.6137070496410417,1.0454750232792378,1.9611552061465973,1.3117200618043816
R1126,097,0.09,52.7,0.023,-0.4211,0.007368613,0.035272731,0.124741468,4.959,0.1088,0.1655584038966672,0.27,0.592671170451797,-2.0,-1.0868075512290647,-1.557759021725959,-2.0,-2.0,-1.8421670126064147,-1.9430355691057823,-2.0,-2.0,-2.0,-1.3321329267806914,-1.9570405163424391,-1.3222832864775118,-2.0
R1126,110,7.13,42.27,0.0862,-0.3185,0.013504118,0.230956141,0.235263702,11.226,0.2363,0.5144978617516558,0.78,0.2414586249988802,-1.0275196022646134,0.1913876536413379,-0.29523805300425854,0.42043598138819754,0.5998785677833305,-0.32275487300804084,-0.5855653474526936,-0.5985483303632291,-1.1827746496172058,-0.7815859843186865,0.11304407094204082,-0.6942458369519713,-0.051925199681460324,0.510157274585764
R1126,119,2.66,35.1,0.0936,-0.2969,0.015431999,0.293334323,0.265382627,12.052,0.2625,0.5357232215136476,0.8,0.46445863610321797,-0.19017118065011102,0.3598556988340857,-0.035802371588505195,0.5911415950531047,0.7268153295668339,-0.14484902121962354,-0.2997821428941485,-0.1359859820098949,-0.6677750347889078,-0.3913147362958554,0.311467277667954,-0.32794138344168605,0.16202666362279025,0.6589784623099693
R1126,125,5.67,31.86,0.1076,-0.2637,0.018776784,0.456267854,0.312734324,11.295,0.3179,0.5466179127826946,0.8,0.31429531766383173,0.18821220652296972,0.20546065015259632,0.5127753669776298,0.6787624872135609,0.7268153295668339,0.1917296172990036,0.13947722707546717,0.6665384499114778,0.6774181564396299,0.2222531743845213,0.44130050927961073,0.37948332502202,0.35911800856511306,0.7027889083901975
R1126,128,17.86,33.42,0.1013,-0.324,0.015307697,0.356095596,0.271199586,15.152,0.2985,0.5757950970580299,0.83,-0.29384117794285225,0.00602761269889365,0.9921207594848351,0.32067413722703353,0.9134208959560192,0.9172204722420882,0.040269229965621364,-0.6583342189838047,-0.16581013870059108,-0.14961258784337708,-0.3159404708256354,0.6419417051001486,-0.24988563727755742,0.6563974483559343,0.9153206840990538
R1126,131,66.64,117.83,0.0671,-0.4547,0.003835365,0.176051553,0.103800414,5.028,0.1191,0.2829381188879742,0.6,-2.0,-2.0,-1.072734554717806,-1.4557671317037355,-1.441890426686004,-0.5425522882681992,-0.7819443012727392,-2.0,-2.0,-1.6360716320830684,-2.0,-1.2575559015097892,-1.6836031866711618,-1.2642508432107706,-0.9922213574771016
R1126,147,0.09,37.86,0.0953,-0.3356,0.013487608,0.277017722,0.243536711,12.672,0.2673,0.5447710690900148,0.81,0.592671170451797,-0.5124977697234757,0.48630871096423584,0.011727829586899712,0.6639091895810466,0.7902837104585856,-0.10397875797093326,-0.8118103843948753,-0.6025096248473357,-0.8024862905659199,-0.674387020632761,0.39717555689298234,-0.599034415682365,0.24901827027556778,0.727096450019816
R1126,177,260.85,37.85,0.1008,-0.2696,0.013486339,0.42700508,0.328205791,3.926,0.1733,0.2465970768164009,0.35,-2.0,-0.5113299197630652,-1.2974945859555884,-0.9190719434314517,-1.7341643837644107,-2.0,0.028248564304241813,0.06141607397845697,-0.602814099874612,0.4358221872142439,0.42272741889471066,-1.372292724432898,0.06908002890340827,-1.1082832646935201,-1.8670821918822054
R1126,185,0.17,32.79,0.0671,-0.2587,0.019804874,0.415534,0.299250259,8.884,0.2632,0.4652775880148789,0.69,0.5886801187989229,0.07960216020477072,-0.2862784018567446,-0.02887088391709215,0.024580404511853,0.028663139757565258,-0.7819443012727392,0.20563074664920453,0.9132112086131711,0.34111596795212146,0.04753103951513358,-0.04933764232435806,0.1451089322913783,-0.15757464288691836,0.026621772134709128
R1126,227,0.26,32.51,0.1173,-0.3542,0.010234544,0.21032309,0.209281282,11.433,0.2625,0.5496534312737607,0.81,0.5841901856894396,0.11230195909627164,0.23360664317511354,-0.035802371588505195,0.7031757387494201,0.7902837104585856,0.4249305311297667,-1.057901477209178,-1.383027158441832,-1.3531228864050724,-1.118257744019717,0.30129970382065674,-0.8974757469892065,0.09890213579330417,0.7467297246040028
R1126,229,20.7,32.74,0.1042,-0.2643,0.017386619,0.333704286,0.289167528,10.193,0.2526,0.5251419236720487,0.74,-0.4355235116198812,0.08544141000682409,-0.01929938108518631,-0.1338334115127786,0.5060411792450387,0.3460050442163237,0.1099890908016227,0.13153880472661886,0.33299193588980636,-0.3344771615736762,-0.0831177140791097,0.019167887765025232,0.031384991153052405,-0.07656639629898246,0.4260231117306812
R1126,232,14.52,8.76,0.1912,0.025,0.028854282,0.652229844,0.526628749,30.303,0.6177,0.6935082729033382,0.87,-0.1272147714353605,2.8859456150717846,4.082265254297579,3.481432515391479,1.8601327606520084,1.1710939958090951,2.201584915881663,3.959181447263058,3.084463176803869,2.295297134877744,2.9938276641737773,2.8895347035010435,2.906870867800022,3.7818488848445293,1.5156133782305519
R1126,235,1.98,21.13,0.1027,-0.2445,0.018634604,0.436362882,0.321483971,11.501,0.3067,0.5122515908772625,0.82,0.49838257515264744,1.4413152140436962,0.2474756832151944,0.40187156423501724,0.4023702782684056,0.8537520913503366,0.07392709381748405,0.3935067422386183,0.6324247703384762,0.5130810022537634,0.33562825847033145,0.4149962599484672,0.38971357342373475,0.32467362372510583,0.6280611848093711
R1126,238,287.76,30.2,0.2651,-0.2358,0.012083479,0.662928992,0.472854188,7.025,0.2436,0.3614361275161137,0.43,-2.0,0.38207529995115297,-0.6654334817760166,-0.22295253871666315,-0.8105677596217138,-1.621514763427977,3.978239300633559,0.508613866296921,-0.9394065638342438,2.3836302174127715,2.2970343678210736,-0.7668056555454379,1.6456222376660161,-0.44419301024633984,-1.2160412615248455
R1126,239,20.7,38.1,0.1113,-0.2643,0.017386619,0.333704286,0.289167528,10.468,0.2597,0.5300814993697974,0.74,-0.4355235116198812,-0.5405261687733337,0.03678864848867057,-0.06352832227415847,0.5457678698728412,0.3460050442163237,0.28068254319321206,0.13153880472661886,0.33299193588980636,-0.3344771615736762,-0.0831177140791097,0.06626476369765955,0.06552368163137028,-0.013369836892743951,0.44588645704458246
R1126,245,8.25,27.66,0.0695,-0.2957,0.016432503,0.336686538,0.259436401,6.474,0.2709,0.3510817623811752,0.6,0.18558390185864346,0.6787091898954813,-0.7778134973949079,0.047375480468453524,-0.8938430621037634,-0.5425522882681992,-0.7242451060981173,-0.2839052981964518,0.10406798386087457,-0.30985543355792694,-0.4683640015682981,-0.40756343261709316,-0.3364603711119839,-0.3652190084632272,-0.7181976751859813
R1126,248,2.32,35.68,0.0672,-0.3068,0.015537745,0.331771667,0.257497415,6.474,0.2257,0.269347134029915,0.44,0.4814206056279327,-0.2579064783539339,-0.7778134973949079,-0.400200580599945,-1.5511963435948886,-1.5580463825362254,-0.7795401681404635,-0.43076611165014855,-0.11061402280236506,-0.3504330296143616,-0.49348875240581264,-0.7412083162956791,-0.4329684169226303,-0.5890070389974265,-1.554621363065557
R1126,287,0.26,12.64,0.0781,-0.1363,0.025035341,0.562871954,0.41197001,15.014,0.5148,0.6079066087586205,0.85,0.5841901856894396,2.4328198304324165,0.963974766462318,2.4625038276937303,1.1716787239516169,1.0441572340255916,-0.5174896567223893,1.825068905814293,2.168173054549004,1.5575507393212114,1.5081169634680227,1.4678215416066205,1.3082840012860284,1.7132392970780241,1.1079179789886042
R1126,385,8.42,40.89,0.0594,-0.2957,0.015406689,0.313328812,0.25762668,5.647,0.1932,0.3114513702209637,0.56,0.1771029170962861,-0.8663563077279307,-0.9464854990588336,-0.7220196510584177,-1.2125717192078065,-0.7964258118352053,-0.9670625524579842,-0.2839052981964518,-0.14205868724264692,-0.5026988205816928,-0.4918137785189403,-0.7925344983281031,-0.4775078273995432,-0.8342525750586256,-1.0044987655215059
R1126,392,91.13,41.12,0.1244,-0.317,0.009151223,0.173310384,0.233841779,10.813,0.2589,0.5139084344674703,0.79,-2.0,-0.8932168568173774,0.10715363104496378,-0.07145002247005901,0.4156954941886397,0.6633469486750821,0.595623983521356,-0.5657192915805724,-1.6429516588547117,-1.6587029581960877,-0.8000108007356856,-0.01988515845039983,-0.8143521451691402,0.017851804287452387,0.539521221431861
R1126,416,7.04,41.93,0.1178,-0.3445,0.014388251,0.287286301,0.219622544,10.537,0.2323,0.4969115376601551,0.76,0.24594855810836352,-0.9878127036106478,0.05086164499992936,-0.3348465539837629,0.27899742487782025,0.4729418059998271,0.43695119679114625,-0.9295636492361271,-0.38641561224593973,-0.717708022583792,-0.9842590296940539,0.019826480707458356,-0.5161990233937533,-0.14199245449191678,0.3759696154388237
R1126,434,0.0,29.74,0.0974,-0.3321,0.011994378,0.26611166,0.233453981,10.882,0.2568,0.5432075176849533,0.82,0.5971611035612803,0.43579639813004717,0.12122662755622221,-0.09224448548429924,0.6513342789509993,0.8537520913503366,-0.05349196219313907,-0.7655029206932591,-0.9607848375973185,-0.8925276728122562,-0.8050357612693286,0.24755993560841466,-0.6954686309130603,0.014491071035961485,0.7525431851506679
R1126,439,20.7,32.74,0.1042,-0.2643,0.017386619,0.333704286,0.289167528,10.193,0.2526,0.5251419236720487,0.74,-0.4355235116198812,0.08544141000682409,-0.01929938108518631,-0.1338334115127786,0.5060411792450387,0.3460050442163237,0.1099890908016227,0.13153880472661886,0.33299193588980636,-0.3344771615736762,-0.0831177140791097,0.019167887765025232,0.031384991153052405,-0.07656639629898246,0.4260231117306812
R1126,444,8.25,37.3,0.1055,-0.2906,0.015406689,0.483336554,0.314632885,10.193,0.2071,0.5300814993697974,0.74,0.18558390185864346,-0.44709817194047385,-0.01929938108518631,-0.5843801101546402,0.5457678698728412,0.3460050442163237,0.1412428215212094,-0.21642870823123989,-0.14205868724264692,0.900899662744234,0.24685411120140507,-0.0742895576639096,0.18610183999859234,-0.3018397456199133,0.44588645704458246
R1126,470,322.59,34.37,0.1253,-0.2684,0.01484879,0.522640992,0.341778697,7.3,0.205,0.4028907341433173,0.56,-2.0,-0.10491813354012637,-0.6093454522021599,-0.6051745731688801,-0.47716780113403495,-0.7964258118352053,0.6172611817118392,0.07729291867615364,-0.2759170901129363,1.2254004702708585,0.5986007265880156,-0.730705876744835,0.44852764142678614,-0.60726001268552,-0.6367968064846201
R1126,489,322.59,34.37,0.1253,-0.2684,0.014856099,0.522640992,0.341778697,7.3,0.2036,0.3960840338430744,0.56,-2.0,-0.10491813354012637,-0.6093454522021599,-0.6190375485117064,-0.5319108992400448,-0.7964258118352053,0.6172611817118392,0.07729291867615364,-0.27416341952636275,1.2254004702708585,0.5986007265880156,-0.7421697557890283,0.44887837554410087,-0.6141915003569332,-0.664168355537625
R1126,490,2.32,35.68,0.0672,-0.3068,0.015537745,0.331771667,0.257497415,6.474,0.2257,0.269347134029915,0.44,0.4814206056279327,-0.2579064783539339,-0.7778134973949079,-0.400200580599945,-1.5511963435948886,-1.5580463825362254,-0.7795401681404635,-0.43076611165014855,-0.11061402280236506,-0.3504330296143616,-0.49348875240581264,-0.7412083162956791,-0.4329684169226303,-0.5890070389974265,-1.554621363065557
R1128,029,0.0,37.1,0.0982,-0.2243,0.013315338,0.416551882,0.306930693,12.71,0.2306,0.3341673464265545,0.5,0.6992895641999324,-1.04058383595429,-0.8093787374063072,-0.9114477785143338,-2.0,-2.0,-0.7044940970889256,-0.4017847589566324,0.09054601999964931,-0.38394192370010244,-0.8000143858648047,-1.015334708290219,-0.43993782912216317,-0.8604132579603205,-2.0
R1128,035,1.58,38.78,0.0983,-0.2192,0.011227169,0.326230761,0.332475248,12.395,0.2609,0.48257043358223,0.65,0.6557537207997002,-1.210457996548356,-0.8445709975986307,-0.6728737508262985,-1.7505912585357937,-1.9969309280405867,-0.7029442200745365,-0.3646698478312783,-0.5475796153233639,-1.1595142120624757,-0.5397229848736049,-0.9196090460637156,-0.662886176033052,-0.7587223742124647,-1.87376109328819
R1128,054,2.5,25.95,0.1488,-0.2418,0.0113213,0.416536306,0.334257426,16.597,0.312,0.7567704084834034,0.92,0.630403736035008,0.08685478941703988,-0.3751174187791279,-0.2705261331741999,0.5877085746360304,0.7833264966347068,0.07974367219195443,-0.5291398461514749,-0.5188140296937572,-0.38407567219469324,-0.52156312229484,0.00869851126065023,-0.3747697996285622,-0.3228217759766639,0.6855175356353687
R1128,076,2.37,32.85,0.1828,-0.2102,0.013975092,0.446932945,0.367524752,19.433,0.3103,0.7318621760682688,0.89,0.6339857990995841,-0.6108426558800164,-0.05827535558728856,-0.2839114746616472,0.37529821346839676,0.47440900500411837,0.6067018570842455,-0.2991729458453592,0.29216089906686066,-0.1230648409877271,-0.18257898685889476,0.04498327548438449,0.058809196491825026,-0.17109341512446788,0.4248536092362576
R1128,081,9.21,14.61,0.1002,-0.1714,0.013413144,0.498040667,0.36950495,21.113,0.4039,0.794946115956579,0.93,0.4455141732403509,1.233505373426984,0.12941669877177006,0.4530696801766392,0.9132602106196449,0.886298993844903,-0.6734965568011437,-0.01680852395050806,0.12043465252335935,0.3157885796261289,-0.16240135950700046,0.45623320797756745,-0.08329664162183281,0.29124318947420463,0.8997796022322739
R1128,097,0.92,63.92,0.0249,-0.3881,0.00784495,0.190267952,0.178415842,9.349,0.1654,0.3523914475748259,0.53,0.6739395794352402,-2.0,-1.1848745675853525,-1.4248149932093797,-2.0,-2.0,-1.8405539486361293,-1.5938283751003595,-1.5811552733168346,-2.0,-2.0,-1.3137348886453073,-1.8031075194106645,-1.304844780397366,-2.0
R1128,110,57.13,48.1,0.1256,-0.1814,0.01209739,0.393689662,0.381980198,20.798,0.3259,0.7435711708602623,0.87,-0.8748893810249201,-2.0,0.09422443857944643,-0.1610812821885994,0.47514920936508165,0.26846401058372604,-0.27982779514631473,-0.0895828594904182,-0.2816479170286245,-0.5802559650464671,-0.03528230107624454,-0.002241410461526698,-0.25331936755761386,-0.03342842180457649,0.37180660997440385
R1128,119,2.76,35.51,0.1175,-0.1871,0.012004261,0.388481163,0.345346535,17.227,0.3354,0.7057758674781954,0.87,0.6232396099058558,-0.8798100768206203,-0.30473289839448103,-0.08628084446462836,0.15284155187963544,0.26846401058372604,-0.405367833311831,-0.13106423074816684,-0.3101073004846553,-0.6249804707173292,-0.4085684070862911,-0.025738084819628304,-0.3760176484696547,-0.1955068714295547,0.21065278123168074
R1128,125,4.47,14.27,0.1798,-0.0603,0.016272791,0.564898868,0.45751634,27.941,0.4301,0.7595328480893518,0.91,0.5761217034410476,1.267884667832926,0.8922508339882299,0.6593614136890656,0.6112658782866403,0.6803539994245107,0.5602055466525727,0.791714343897893,0.9943170148582807,0.8898887166844535,0.7344084696829327,0.726666709226413,0.7941068183552266,0.7758061238386478,0.6458099388555755
R1128,128,113.38,33.02,0.1606,-0.2758,0.009918468,0.330147223,0.315841584,17.227,0.3079,0.677336543891573,0.86,-2.0,-0.6280323030829875,-0.30473289839448103,-0.3028084273498085,-0.089680956089544,0.16549151337352994,0.26262915988986724,-0.7765725869871692,-0.9475068516116448,-1.125884210995236,-0.7092150627812794,-0.35970412225426496,-0.6593099104970924,-0.30377066287214477,0.037905278641992966
R1128,131,77.11,75.21,0.0787,-0.394,0.004992315,0.21026886,0.168514851,7.458,0.161,0.3429880153102842,0.64,-1.4254249197189959,-2.0,-1.3961398502002216,-1.4594594064710085,-2.0,-2.0,-1.0067201148947982,-1.6367652330689066,-2.0,-2.0,-2.0,-1.5706518288669928,-1.7286970695927408,-1.427799628335615,-2.0
R1128,147,0.13,28.42,0.1375,-0.1479,0.013272413,0.460002872,0.396633663,25.315,0.4279,0.7206339806739035,0.88,0.6957075011353564,-0.16290067288495,0.598870277591273,0.6420392070582513,0.2795473388487778,0.37143650779392223,-0.09539243043401252,0.15421116456828057,0.07742852668553545,-0.010835574124230647,0.11403213928983409,0.5529851008081254,0.04788876519708139,0.6204547423247622,0.32549192332135
R1128,163,323.38,22.83,0.1095,-0.2298,0.010203016,0.454406142,0.35049505,10.504,0.2325,0.4122948955261341,0.38,-2.0,0.40233537337744796,-1.0558362802134997,-0.8964876909695394,-2.0,-2.0,-0.5293579944629582,-0.441810643503583,-0.8605515461359419,-0.0588937541533109,-0.3561065739334256,-1.3174413237276796,-0.44934410243784395,-0.9761619855915196,-2.0
R1128,177,235.52,39.02,0.0804,-0.2353,0.011676107,0.54785074,0.345148515,7.248,0.1716,0.3241521302629102,0.46,-2.0,-1.2347257337760797,-1.4196013569951038,-1.3759978654316298,-2.0,-2.0,-0.9803722056501838,-0.48183652805053356,-0.410388206739747,0.7434993063354096,-0.41058617185942115,-1.5985330741422445,-0.30793676119289526,-1.3977996112133668,-2.0
R1128,185,0.0,22.11,0.1155,-0.1473,0.01487581,0.50801882,0.39980198,20.273,0.3318,0.6905189182405722,0.86,0.6992895641999324,0.4751385850606189,0.035570671592240755,-0.1146262734968701,0.02273460394901149,0.16549151337352994,-0.43636537359961264,0.1585776247006753,0.567412205832201,0.4014693026968697,0.1463163450908053,0.05545052771376893,0.16748202094418774,-0.03952780095231467,0.09411305866127072
R1128,227,0.53,29.55,0.1339,-0.1551,0.013116622,0.426154445,0.385544554,25.0,0.4349,0.7369446884608145,0.88,0.6846857686289685,-0.2771612689988156,0.5636780173989493,0.6971553190653882,0.4186404416500982,0.37143650779392223,-0.15118800295202012,0.10181364297954544,0.029820200514326132,-0.30148632884478765,0.0010374240812845493,0.5760945448876957,-0.06400061284433034,0.6304166682321688,0.39503847472201026
R1128,229,23.81,22.31,0.1718,-0.1243,0.012925173,0.437848651,0.42,21.113,0.348,0.7237450586685072,0.86,0.04322093675719244,0.45491547070418253,0.12941669877177006,0.012928157148217921,0.306077732071419,0.16549151337352994,0.43621538550144573,0.32595859644246844,-0.02868488923509332,-0.2010701470305586,0.35212814815600896,0.1099961857170473,0.1769094187668543,0.071172427959994,0.23578462272247447
R1128,232,9.87,4.33,0.4048,0.3511,0.024065545,0.80278033,0.751881188,53.046,0.7869,0.8674746658718705,0.95,0.4273283146048109,2.2729734513478155,3.6970181105859488,3.4687083799956975,1.5317631708341557,1.0922439882652941,4.047428829028028,3.785650508009794,3.3757124369557996,2.93253685700511,3.73389852494056,2.752187084631714,3.5750454311878586,3.582863245290823,1.312003579549725
R1128,235,96.33,19.68,0.1857,-0.0684,0.01375311,0.523491018,0.45009901,23.95,0.4144,0.7435327382819853,0.92,-1.9550191666509347,0.7208494244913212,0.44637048342453756,0.5357438481873444,0.4748214672075349,0.7833264966347068,0.6516482905015293,0.7327671321105658,0.2243251995711433,0.5343264669569958,0.6588280879806853,0.3217216754633296,0.5603790354241839,0.491057165805941,0.6290739819211209
R1128,238,317.63,26.53,0.1338,-0.2148,0.009900586,0.581850209,0.406732673,18.487,0.292,0.6762365093806865,0.78,-2.0,0.028207757783374105,-0.16396385762518723,-0.42800073890887663,-0.09906173927238864,-0.6582884643080381,-0.15273787996640903,-0.3326491401937178,-0.9529714297233046,1.0354470333286954,0.21693804082243565,-0.4586569742922413,-0.037194675146460084,-0.29598229826703193,-0.37867510179021335
R1128,239,23.81,24.0,0.1188,-0.1986,0.012925173,0.437848651,0.365742574,19.958,0.3404,0.7237450586685072,0.86,0.04322093675719244,0.2840301543922948,0.0003784113999171128,-0.04691219303095917,0.306077732071419,0.16549151337352994,-0.3852194321247727,-0.2147547166190635,-0.02868488923509332,-0.2010701470305586,-0.2007388494376596,0.047036639866703964,-0.20609360688942957,-0.023266890815521028,0.23578462272247447
R1128,245,6.57,39.21,0.0986,-0.2509,0.012413169,0.454918534,0.325742574,10.294,0.239,0.4627843226454163,0.69,0.5182576077825111,-1.253937692414694,-1.079297787008382,-0.8453084441057697,-1.9193216164409894,-1.5850409391998033,-0.6982945890313692,-0.5953644914927934,-0.18514869929449185,-0.05449393015224971,-0.6083269260218074,-1.036392595844607,-0.4283257271985423,-0.9623031155570758,-1.7521812778203962
R1128,248,11.31,30.78,0.228,-0.0734,0.013724979,0.473890707,0.455445545,24.37,0.3945,0.7630890380874694,0.88,0.3876500775818144,-0.40153342229089956,0.4932934970143024,0.37905661548134145,0.6415920607829102,0.37143650779392223,1.307246267588115,0.6963799643406107,0.2157286193866505,0.10841693129306894,0.7133076859066808,0.44971611503580317,0.6082158937030252,0.43617505624782194,0.5065142842884163
