,target,gr_code,model,tm_score,gdt_ts,global_rmsd,lddt,clashscore,inf_all,zscore_gdt_ts,zscore_clashscore,zscore_inf_all,zscore_tm_score,zscore_lddt,zscore_global_rmsd,z_rna
95,R1128,248,4,0.2657,14.076,46.28,0.7165197339524377,15.26,0.87,-0.48236140733220617,0.4659977466738092,0.4548505374125651,-0.36880692994643566,0.4194290473521838,-1.2734988093436341,-0.13560468544113619
96,R1128,248,5,0.3945,24.37,30.78,0.7532173558386146,12.63,0.87,0.8771707767283587,0.5235000313759395,0.4548505374125651,0.7585372180368013,0.7928205394838209,0.15408249207874034,0.7448198854817633
97,R1128,285,1,0.3066,15.966,38.42,0.6463634153228337,2.1,0.82,-0.23274844561912417,0.7537278100502487,-0.10717742548227127,-0.010822646930019717,-0.2943984746823639,-0.5495769364933204,-0.06857670086610665
98,R1128,285,2,0.291,15.966,37.05,0.6356211175252557,1.84,0.82,-0.23274844561912417,0.7594124465607254,-0.10717742548227127,-0.14736432944972855,-0.4036993611539996,-0.42339716985147136,-0.12727948613909099
99,R1128,285,3,0.2689,16.597,37.83,0.6468524502729497,2.5,0.82,-0.1494120546979838,0.744982215418746,-0.10717742548227127,-0.34079837968598276,-0.28942263482291214,-0.49523674501982323,-0.15089663438124126
100,R1128,285,4,0.2589,14.916,38.84,0.6499525475309029,0.92,0.83,-0.37142231323750297,0.7795273142131817,0.005228167096696007,-0.4283250992498982,-0.2578797205574954,-0.5882597846608946,-0.23320330549396853
101,R1128,285,5,0.2797,15.546,33.53,0.6628302064378491,1.32,0.83,-0.28821799266647574,0.770781719581679,0.005228167096696007,-0.2462695225569533,-0.1268519310908951,-0.09919806139942285,-0.1291336656086113
102,R1128,287,1,0.668,39.181,6.68,0.8243395871243019,0.92,0.91,2.8332647322481783,0.7795273142131817,0.9044729077284342,3.1523929981099013,1.5164760435342717,2.373741160741916,2.3627984718782966
103,R1128,287,2,0.312,20.378,31.07,0.6510804260525821,0.39,0.86,0.3499459390782931,0.7911152270999229,0.34244494483359783,0.036441781634495005,-0.2464037659177305,0.12737290643922503,0.20672732319373965
104,R1128,287,3,0.5821,34.034,8.94,0.7537181558637134,0.13,0.9,2.153498640217896,0.7967998636103996,0.7920673151494669,2.400538477055863,0.7979160867977909,2.1655905967925895,1.7831602863021934
105,R1128,287,4,0.3385,21.113,36.77,0.6535969755913911,0.26,0.86,0.44701764641115826,0.7939575453551613,0.34244494483359783,0.26838758847887234,-0.22079834139639348,-0.3976086044064226,0.3198373658392575
106,R1128,287,5,0.3125,18.908,37.4,0.6559731285687395,0.39,0.85,0.15580252441256268,0.7911152270999229,0.23003935225463057,0.0408181176126908,-0.19662142583229947,-0.4556328766577832,0.13564372373620276
107,R1128,392,1,0.1657,10.504,45.72,0.4301476124741168,72.31,0.63,-0.9541166979349203,-0.7813426876442666,-2.0,-1.2440741255855947,-2.0,-1.2219216784535352,-1.2978421651438605
108,R1128,392,2,0.2094,9.454,47.51,0.4598481520988893,108.76,0.63,-1.092790565553299,-1.578284998439952,-2.0,-0.8615823610912821,-2.0,-1.3867842932629577,-1.2829813920848563
109,R1128,392,3,0.1914,11.239,49.13,0.4519133933613604,99.84,0.62,-0.8570449906020547,-1.3832582381574414,-2.0,-1.0191304563063308,-2.0,-1.5359895647664579,-1.2406633354825818
110,R1128,392,4,0.277,10.924,41.39,0.4922954445629667,103.59,0.64,-0.8986471508875686,-1.4652481878277797,-2.0,-0.2699017368392104,-1.8620114843250812,-0.8231199342497365,-0.9943717471018765
111,R1128,392,5,0.4153,22.584,21.07,0.7291813076488675,97.08,0.89,0.6412931314270016,-1.3229136352000725,0.6796617225704996,0.9405927947297462,0.5482582099041421,1.048393100905273,0.5705424973449067
112,R1128,416,1,0.2691,15.756,27.36,0.720032001003953,6.05,0.9,-0.2604832191427998,0.6673650630641593,0.7920673151494669,-0.3390478452947041,0.45516571277420337,0.4690713985861289,0.011674195599970752
113,R1128,416,2,0.4301,24.055,14.27,0.7595328480893518,4.47,0.91,0.8355686164428449,0.7019101618585951,0.9044729077284342,1.0701323396843416,0.8570795010689265,1.6746868331421858,0.9139202166302818
114,R1128,416,3,0.4062,27.941,17.92,0.724133698312104,113.14,0.91,1.3487939969809597,-1.6740492596549066,0.9044729077284342,0.8609434799265828,0.49689972166756113,1.338514462162078,0.772246632672438
115,R1128,416,4,0.2794,17.227,32.92,0.7285271694798268,4.6,0.88,-0.06620773412695653,0.6990678436033566,0.5672561299915324,-0.24889532414387097,0.5416024754329566,-0.043015829536993976,0.09182862655473167
116,R1128,416,5,0.2499,19.118,37.45,0.7223775647863463,4.08,0.87,0.1835372979362381,0.7104371166243103,0.4548505374125651,-0.5070991468574226,0.4790313889565514,-0.4602379776301138,0.06808438420777058
117,R1128,434,1,0.3374,18.277,25.76,0.7112074104285625,0.39,0.86,0.07246613349142252,0.7911152270999229,0.34244494483359783,0.2587596493268412,0.3653771413889548,0.6164346297006964,0.2648126239755672
118,R1128,434,2,0.2896,16.807,40.74,0.6825237654514651,0.79,0.85,-0.12167728117430834,0.7823696324684202,0.23003935225463057,-0.15961807018867638,0.07352637702629639,-0.7632536216094435,0.009378068411489304
119,R1128,434,3,0.3458,18.067,33.83,0.693419793562151,0.66,0.86,0.04473135996774662,0.7852119507236586,0.34244494483359783,0.3322820937605307,0.18439144090363105,-0.12682866723340402,0.2569600286868843
120,R1128,434,4,0.3126,17.857,32.64,0.7041216979356215,0.79,0.88,0.01699658644407071,0.7823696324684202,0.5672561299915324,0.04169338480832987,0.29328133178142246,-0.017227264091944527,0.1923279758447879
121,R1128,434,5,0.3476,18.697,36.43,0.7190405973520738,0.26,0.86,0.12793568053877385,0.7939575453551613,0.34244494483359783,0.3480369032820358,0.445078364606845,-0.36629391779457665,0.323261070399922
122,R1128,439,1,0.3356,19.223,22.31,0.7191205998619564,61.11,0.86,0.19740468469807607,-0.5364660379621903,0.34244494483359783,0.2430048398053366,0.4458923752975648,0.9341865967914832,0.20063983668735033
123,R1128,439,2,0.2928,17.857,27.76,0.6790013020016314,36.05,0.8,0.01699658644407071,0.011445465701455266,-0.3319886106402046,-0.13160951992822348,0.037685965143695196,0.43223059080748677,-0.07403835303999333
124,R1128,439,3,0.2793,15.861,34.38,0.6488709449708226,117.82,0.83,-0.24661583238096188,-1.7763727168434886,0.005228167096696007,-0.24977059133951002,-0.26888482587615636,-0.17748477792903705,-0.3464502833245472
125,R1128,439,4,0.2691,15.756,27.36,0.720032001003953,6.05,0.9,-0.2604832191427998,0.6673650630641593,0.7920673151494669,-0.3390478452947041,0.45516571277420337,0.4690713985861289,0.011674195599970752
126,R1128,439,5,0.2928,17.857,27.76,0.6790013020016314,36.05,0.8,0.01699658644407071,0.011445465701455266,-0.3319886106402046,-0.13160951992822348,0.037685965143695196,0.43223059080748677,-0.07403835303999333
127,R1128,470,1,0.2793,15.861,34.38,0.6488709449708226,117.82,0.83,-0.24661583238096188,-1.7763727168434886,0.005228167096696007,-0.24977059133951002,-0.26888482587615636,-0.17748477792903705,-0.3464502833245472
128,R1128,470,2,0.2748,16.071,36.16,0.6563460814456924,91.53,0.84,-0.21888105885728598,-1.2015685096879722,0.11763375967566328,-0.2891576151432722,-0.19282669952408876,-0.34142637254399305,-0.2788760512885703
129,R1128,470,3,0.2806,15.756,32.64,0.6530557821421848,118.13,0.83,-0.2604832191427998,-1.7831505526829032,0.005228167096696007,-0.23839211779620076,-0.2263048843042078,-0.017227264091944527,-0.34252224802084774
130,R1128,470,4,0.2883,16.282,36.03,0.6595846144192758,112.72,0.83,-0.19101421498349763,-1.664866385291829,0.005228167096696007,-0.17099654373198567,-0.15987522754384786,-0.32945311001593486,-0.2787400009020408
131,R1128,470,5,0.2761,15.651,32.44,0.6527659691284432,110.92,0.82,-0.2743506059046378,-1.6255112094500666,-0.10717742548227127,-0.2777791415999629,-0.22925367793382775,0.001193139797376695,-0.36155640454938476
132,R1128,489,1,0.2793,15.861,34.38,0.6488709449708226,117.82,0.83,-0.24661583238096188,-1.7763727168434886,0.005228167096696007,-0.24977059133951002,-0.26888482587615636,-0.17748477792903705,-0.3464502833245472
133,R1128,489,2,0.2748,16.071,36.16,0.6563460814456924,91.53,0.84,-0.21888105885728598,-1.2015685096879722,0.11763375967566328,-0.2891576151432722,-0.19282669952408876,-0.34142637254399305,-0.2788760512885703
134,R1128,489,3,0.2806,15.756,32.64,0.6530557821421848,118.13,0.83,-0.2604832191427998,-1.7831505526829032,0.005228167096696007,-0.23839211779620076,-0.2263048843042078,-0.017227264091944527,-0.34252224802084774
135,R1128,489,4,0.2883,16.282,36.03,0.6595846144192758,112.72,0.83,-0.19101421498349763,-1.664866385291829,0.005228167096696007,-0.17099654373198567,-0.15987522754384786,-0.32945311001593486,-0.2787400009020408
136,R1128,489,5,0.2761,15.651,32.44,0.6527659691284432,110.92,0.82,-0.2743506059046378,-1.6255112094500666,-0.10717742548227127,-0.2777791415999629,-0.22925367793382775,0.001193139797376695,-0.36155640454938476
0,R1136,29,1,0.2004,9.96,48.02,0.2777626055405271,6.49,0.46,-0.44673376326248554,0.4744220127544482,-2.0,-0.6266111486308429,-1.834862607432808,-0.6283545066347123,-0.7976042954973398
1,R1136,29,2,0.1935,5.414,56.36,0.2622424854281807,2.5,0.44,-0.9396892211851471,0.5741195054113625,-2.0,-0.6645005901180274,-1.9383497918480654,-1.1260904755188161,-0.9791803689644527
2,R1136,29,3,0.2138,5.08,67.08,0.2386514541618669,18.4,0.4,-0.9759072420707979,0.176828745199599,-2.0,-0.5530287550180495,-2.0,-1.7658662053074963,-0.9949096035963159
3,R1136,29,4,0.2006,5.214,55.68,0.2589025079492456,3.75,0.44,-0.9613766588412254,0.542885955080249,-2.0,-0.6255129039500549,-1.9606205515331272,-1.085507686688937,-0.9788002602820467
4,R1136,29,5,0.1759,3.81,56.34,0.2403599487451625,2.83,0.38,-1.1136224711868956,0.5658738481239486,-2.0,-0.7611461220273681,-2.0,-1.1248968640826433,-1.0777667103944255
5,R1136,35,1,0.24,9.759,53.88,0.534029242869408,0.5,0.82,-0.46852963810684434,0.624093185941144,0.2161036230545286,-0.4091587018348265,-0.12609279349080443,-0.9780826574333752,-0.22930366078999603
6,R1136,35,2,0.2141,11.23,53.08,0.5339468382064259,0.58,0.8,-0.3090185341463879,0.6220942387199528,0.0573773887514511,-0.5513813879968674,-0.1266422625988384,-0.9303381999864585,-0.24361689671867912
7,R1136,35,3,0.2205,10.294,52.38,0.5328835591911399,0.58,0.81,-0.4105157423768347,0.6220942387199528,0.13674050590299028,-0.5162375582116527,-0.13373214017344762,-0.8885617997204069,-0.2567005345866402
8,R1136,35,4,0.1891,6.083,47.66,0.3291082607438854,1.66,0.55,-0.8671447422255649,0.5951084512338708,-1.926700540037027,-0.6886619730953627,-1.4924930090992803,-0.6068695007835995,-0.8964090611461917
9,R1136,35,5,0.1989,9.893,76.88,0.3665447854242977,0.92,0.56,-0.4539990548772718,0.6135987130298899,-1.8473374228854877,-0.6348479837367526,-1.2428686179590216,-2.0,-0.6980915418910809
10,R1136,54,1,0.2395,11.698,43.36,0.6271096240880478,6.66,0.89,-0.2582699300311645,0.4701742499094168,0.7716454431153029,-0.4119043135367964,0.49456133204994884,-0.35024304200642375,-0.025934380134545708
11,R1136,54,2,0.2528,11.631,29.41,0.6354391823386529,4.25,0.9,-0.2655352216459508,0.5303925349478036,0.8510085602668421,-0.3388710422643968,0.5501023023864005,0.48230093472418173,0.01786948110718977
12,R1136,54,3,0.207,11.364,38.71,0.6050010138793613,9.4,0.89,-0.29448795091681534,0.4017103075836161,0.7716454431153029,-0.5903690741648402,0.3471425102064708,-0.072728383096222,-0.12162798856336213
13,R1136,54,4,0.2529,11.43,28.24,0.6130324484539418,6.9,0.89,-0.28733109649030963,0.4641774082458431,0.7716454431153029,-0.3383219199240029,0.4006956106285152,0.5521272037402971,-0.023326923066306654
14,R1136,54,5,0.3805,14.773,27.29,0.6487043916076675,6.74,0.89,0.07517442393104042,0.4681753026882255,0.7716454431153029,0.3623581864187164,0.6385538831726487,0.6088237469585104,0.361133727793265
15,R1136,76,1,0.1938,9.492,44.26,0.5583179094239008,5.24,0.83,-0.4974823673777089,0.5056555630855617,0.2954667402060678,-0.6628532230968456,0.035862506901872204,-0.4039555566342047,-0.30322441067922884
16,R1136,76,2,0.2379,12.634,46.07,0.5776616490424233,2.83,0.85,-0.15677272180071772,0.5658738481239486,0.4541929745091462,-0.4206902709831001,0.16484534561007802,-0.5119773916078533,-0.06795172023604049
17,R1136,76,3,0.2271,9.158,39.85,0.5630563932643895,3.25,0.83,-0.53370038826336,0.5553793752126944,0.2954667402060678,-0.47999548374565,0.06745841901464467,-0.14076423495807797,-0.2462513644993564
18,R1136,76,4,0.2975,10.829,41.75,0.5312102268069703,4.33,0.79,-0.35250184664682505,0.5283935877266124,-0.021985728400088098,-0.09341335610828765,-0.14488981522847705,-0.2541573213945044,-0.12546504489472382
19,R1136,76,5,0.2374,11.23,33.43,0.5713085083893125,3.41,0.84,-0.3090185341463879,0.5513814807703119,0.374829857357607,-0.42343588268507,0.12248300346160908,0.24238503605342662,-0.13603890794389129
20,R1136,81,1,0.5986,25.602,12.68,0.7420779349650319,14.15,0.92,1.249440735819404,0.28302281632538484,1.0097347945699204,1.5599940108179884,1.2611627954092623,1.4807569010828219,1.2439256823203109
21,R1136,81,2,0.6135,28.476,10.97,0.7493569416221207,12.99,0.92,1.5610892149372502,0.31200755103265815,1.0097347945699204,1.6418132395366918,1.3096987538186815,1.582810678875606,1.3835639742926107
22,R1136,81,3,0.5938,26.136,11.82,0.7432697825120911,13.32,0.92,1.307346194361133,0.30376189374524415,1.0097347945699204,1.5336361384790773,1.2691099598644693,1.532082192838257,1.2571631963964724
23,R1136,81,4,0.6216,27.005,12.17,0.7444074845868766,12.57,0.92,1.4015781109767937,0.32250202394391225,1.0097347945699204,1.686292149108604,1.2766960857172764,1.5111939927052311,1.3419691153930247
24,R1136,81,5,0.4928,22.193,17.84,0.7340611692833383,11.57,0.92,0.8797783609715483,0.34748886420880304,1.0097347945699204,0.9790225746811568,1.2077075062420508,1.1728051505502108,0.9257380048364651
25,R1136,97,1,0.1629,4.679,70.1,0.2167337552797228,0.5,0.36,-1.019390554571235,0.624093185941144,-2.0,-0.8325320262785857,-2.0,-1.9461015321696058,-1.065299761454845
26,R1136,97,2,0.1629,4.679,70.1,0.2167337552797228,0.5,0.36,-1.019390554571235,0.624093185941144,-2.0,-0.8325320262785857,-2.0,-1.9461015321696058,-1.065299761454845
27,R1136,97,3,0.1629,4.679,70.1,0.2167337552797228,0.5,0.36,-1.019390554571235,0.624093185941144,-2.0,-0.8325320262785857,-2.0,-1.9461015321696058,-1.065299761454845
28,R1136,97,4,0.1629,4.679,70.1,0.2167337552797228,0.5,0.36,-1.019390554571235,0.624093185941144,-2.0,-0.8325320262785857,-2.0,-1.9461015321696058,-1.065299761454845
29,R1136,97,5,0.1629,4.679,70.1,0.2167337552797228,0.5,0.36,-1.019390554571235,0.624093185941144,-2.0,-0.8325320262785857,-2.0,-1.9461015321696058,-1.065299761454845
30,R1136,110,1,0.272,12.366,49.91,0.5774433414012244,180.49,0.83,-0.18583388825986283,-2.0,0.2954667402060678,-0.23343955290875254,0.16338968399402917,-0.741150787353052,-0.2490674273645263
31,R1136,110,2,0.2701,11.965,47.02,0.5685281060302093,82.65,0.82,-0.22931720076029993,-1.4285757418196343,0.2161036230545286,-0.24387287737623825,0.10394345546827706,-0.5686739348260668,-0.23677211971513154
32,R1136,110,3,0.3005,13.57,51.99,0.5617868868726352,80.31,0.81,-0.05527551357027095,-1.3701065355997897,0.13674050590299028,-0.0769396858964682,0.058993430269144574,-0.865286376715035,-0.13378053576737867
33,R1136,110,4,0.304,11.497,44.35,0.5704594383539776,49.78,0.82,-0.28006580487552335,-0.607258302312674,0.2161036230545286,-0.057720403982678865,0.1168214578877274,-0.40932680809698296,-0.12158462636100824
34,R1136,110,5,0.2517,12.5,43.16,0.5420145135751975,17.98,0.8,-0.1713033050302903,0.1873232181108531,0.0573773887514511,-0.34491138800873083,-0.07284751084132303,-0.3383069276446945,-0.15839506143166995
35,R1136,119,1,0.4635,20.789,18.5,0.6810173740093104,3.08,0.91,0.7275325486258781,0.5596271380577259,0.9303716774183813,0.8181297289457206,0.8540148167607601,1.1334159731565048,0.7849046658010693
36,R1136,119,2,0.3347,16.377,22.52,0.6817078905700591,3.25,0.9,0.24910767393278888,0.5553793752126944,0.8510085602668421,0.11086015451827323,0.8586191377419581,0.8935000744857496,0.3799743530025119
37,R1136,119,3,0.3238,14.372,28.61,0.6774744049391025,3.25,0.9,0.03169111143060329,0.5553793752126944,0.8510085602668421,0.05100581941532923,0.8303905219169024,0.5300453921710983,0.28402214348933674
38,R1136,119,4,0.3843,17.848,23.93,0.7015320364306269,3.83,0.92,0.40861877789324536,0.5408870078590577,1.0097347945699204,0.38322483535368757,0.9908052950459543,0.8093504682355595,0.5590892996058834
39,R1136,119,5,0.2377,13.77,48.89,0.6571599297618893,4.08,0.89,-0.03358807591419265,0.5346402977928351,0.7716454431153029,-0.42178851566388803,0.6949348795800216,-0.6802766041082338,0.07608370129362495
40,R1136,125,1,0.2374,11.23,33.43,0.5713085083893125,3.41,0.84,-0.3090185341463879,0.5513814807703119,0.374829857357607,-0.42343588268507,0.12248300346160908,0.24238503605342662,-0.13603890794389129
41,R1136,125,2,0.2654,11.096,35.25,0.5774116307063072,6.41,0.84,-0.3235491173759604,0.4764209599756395,0.374829857357607,-0.26968162737475526,0.16317823907549228,0.1337663953616917,-0.09079082286479785
42,R1136,125,3,0.2445,11.631,43.91,0.5490700353347744,136.65,0.8,-0.2655352216459508,-2.0,0.0573773887514511,-0.3844481965170974,-0.025801735667305595,-0.3830673565011786,-0.3793808494188312
43,R1136,125,4,0.2242,9.693,41.96,0.563791779379851,5.24,0.84,-0.47568649253335027,0.5056555630855617,0.374829857357607,-0.4959200316170754,0.07236192736356825,-0.2666902414743201,-0.2258319047028648
44,R1136,125,5,0.1904,8.957,38.72,0.5467497616304906,5.08,0.82,-0.5554962631077186,0.5096534575279443,0.2161036230545286,-0.6815233826702408,-0.04127317474064568,-0.07332518881430833,-0.3480149544260891
45,R1136,128,1,0.5332,20.989,13.23,0.7008818593253172,92.72,0.91,0.7492199862819564,-1.680193223287084,0.9303716774183813,1.200868000200325,0.9864699550155485,1.4479325865880668,0.7496184309410778
46,R1136,128,2,0.4723,21.056,15.64,0.691666127369134,102.75,0.88,0.7564852778967427,-1.9308112311439387,0.6922823259637637,0.8664524949003907,0.9250200341665196,1.304102408529231,0.5822411166866683
47,R1136,128,3,0.4386,18.917,24.45,0.6872501434531437,102.01,0.89,0.5245381321649846,-1.91232096934792,0.7716454431153029,0.6813982661876191,0.895574531259274,0.7783165708950638,0.45102121546869667
48,R1136,128,4,0.4393,19.519,24.65,0.6554579067489851,73.75,0.86,0.5898173195097801,-1.206192863462106,0.5335560916606854,0.6852421225703772,0.6835858972177452,0.7663804565333348,0.4766464906813474
49,R1136,128,5,0.4339,18.984,25.02,0.6511051285038161,105.67,0.85,0.5318034237797707,-2.0,0.4541929745091462,0.6555895161891021,0.6545618457467658,0.7442986449641358,0.3677253325216133
50,R1136,131,1,0.1291,4.679,123.76,0.2924120837162345,91.23,0.65,-1.019390554571235,-1.6429628312923974,-1.133069368521636,-1.0181353773317512,-1.7371808086720693,-2.0,-1.1748701520579081
51,R1136,131,2,0.1255,5.481,153.88,0.2962234072386672,70.92,0.66,-0.9324239295703608,-1.1354801055124653,-1.0537062513700968,-1.0379037815859344,-1.711767143225084,-2.0,-1.0970834201692012
52,R1136,131,3,0.1286,5.281,147.05,0.2953680813519542,64.75,0.66,-0.9541113672264391,-0.981311301078089,-1.0537062513700968,-1.020880989033721,-1.71747040242235,-2.0,-1.0865038089006165
53,R1136,131,4,0.1275,5.147,114.73,0.295469253569071,71.9,0.66,-0.9686419504560116,-1.1599672089720583,-1.0537062513700968,-1.0269213347780548,-1.7167957924441617,-2.0,-1.108164451302476
54,R1136,131,5,0.1174,5.013,132.98,0.2958068538244824,80.01,0.66,-0.9831725336855842,-1.3626104835203225,-1.0537062513700968,-1.0823826911578467,-1.7145446951821885,-2.0,-1.1481006502268727
55,R1136,147,1,0.2681,13.102,40.57,0.6279638713796957,0.25,0.86,-0.10602411768549434,0.6303398960073667,0.5335560916606854,-0.2548553241841179,0.5002573992431832,-0.1837342466603027,0.06146186374039341
56,R1136,147,2,0.1999,11.765,42.66,0.6117062079617573,0.5,0.87,-0.2510046384163782,0.624093185941144,0.6129192088122246,-0.6293567603328127,0.3918523224709391,-0.3084666417403717,-0.1158495926775728
57,R1136,147,3,0.228,11.832,43.11,0.6089413373715933,0.33,0.87,-0.24373934680159196,0.6283409487861755,0.6129192088122246,-0.4750533826821041,0.37341633933566615,-0.3353228990542624,-0.0639438872438977
58,R1136,147,4,0.2855,13.503,44.58,0.6287298895950091,0.33,0.87,-0.06254080518505722,0.6283409487861755,0.6129192088122246,-0.1593080369555654,0.5053651605066108,-0.42305333961297126,0.11819767785016153
59,R1136,147,5,0.3314,12.834,29.36,0.6154254194656209,0.17,0.88,-0.13508528414463944,0.6323388432285579,0.6922823259637637,0.09273911728527173,0.4166517907736032,0.48528496331461407,0.1771962792414281
60,R1136,177,1,0.1632,5.013,71.6,0.285231013491067,242.9,0.45,-0.9831725336855842,-2.0,-2.0,-0.8308846592574036,-1.785063733115395,-2.0,-1.244485364287087
61,R1136,185,1,0.2419,10.628,43.49,0.4132022193172062,0.75,0.68,-0.37429772149118384,0.6178464758749214,-0.8949800170670184,-0.3987253773673408,-0.9317597843503813,-0.35800151634154787,-0.4345296351404397
62,R1136,185,2,0.1821,7.019,52.99,0.3552434820500209,0.75,0.61,-0.7656475339951181,0.6178464758749214,-1.4505218371277926,-0.7271005369229412,-1.3182249978040572,-0.9249669485236807,-0.7921888383495908
63,R1136,185,3,0.2145,8.957,38.17,0.3890997182709689,0.92,0.6,-0.5554962631077186,0.6135987130298899,-1.5298849542793318,-0.5491848986352915,-1.092473744847159,-0.040500874319553445,-0.6448886652193239
64,R1136,185,4,0.1704,8.222,64.81,0.3839904134470604,0.58,0.67,-0.6351975964938067,0.6220942387199528,-0.9743431342185576,-0.791347850749037,-1.126542267946085,-1.6303913073018712,-0.686284637791532
65,R1136,185,5,0.2067,7.754,45.96,0.39778564433112,0.75,0.67,-0.6859462006090301,0.6178464758749214,-0.9743431342185576,-0.592016441186022,-1.0345565363785805,-0.5054125287089023,-0.6256127997667495
66,R1136,227,1,0.2055,9.358,50.01,0.5365835717028428,0.58,0.82,-0.5120129506072815,0.6220942387199528,0.2161036230545286,-0.5986059092707499,-0.10906068954255044,-0.7471188445339166,-0.30498473337701704
67,R1136,227,2,0.2096,9.826,49.2,0.549577190734437,0.33,0.82,-0.4612643464920581,0.6283409487861755,0.2161036230545286,-0.5760918933145965,-0.02242005537152443,-0.698777581368914,-0.2692132215763281
68,R1136,227,3,0.2723,9.693,39.06,0.5418149734881333,0.83,0.81,-0.47568649253335027,0.6158475286537302,0.13674050590299028,-0.23179218588757078,-0.07417803158721695,-0.09361658322924803,-0.17668528946302448
69,R1136,227,4,0.2403,12.366,47.1,0.5514114495023362,0.67,0.82,-0.18583388825986283,0.6198454230961126,0.2161036230545286,-0.40751133481364443,-0.010189333314941658,-0.5734483805707583,-0.12038866954904467
70,R1136,227,5,0.2428,12.166,39.04,0.5714668461448855,0.25,0.84,-0.2075213259159411,0.6303398960073667,0.374829857357607,-0.39378327630379506,0.12353878965348601,-0.09242297179307493,-0.08561046186291155
71,R1136,229,1,0.2189,11.832,46.19,0.5531643822023186,29.47,0.78,-0.24373934680159196,-0.09977557653274201,-0.10134884555162729,-0.5250235156579564,0.0014991116376393593,-0.5191390602248906,-0.27705013560349306
72,R1136,229,2,0.2194,12.166,51.13,0.5549190406544052,31.55,0.77,-0.2075213259159411,-0.15174820428371488,-0.18071196270316647,-0.5222779039559864,0.013199063796671304,-0.8139610849596,-0.2768512060109306
73,R1136,229,3,0.2552,12.5,42.71,0.5339336793466303,39.96,0.71,-0.1713033050302903,-0.36188753091144643,-0.6568906656124016,-0.3256921060949415,-0.1267300050480271,-0.31145067033080426,-0.293775015116918
74,R1136,229,4,0.2543,13.837,41.63,0.5617318785243094,40.96,0.75,-0.026322784299406373,-0.3868743711763372,-0.3394381970062449,-0.33063420715848707,0.05862663806351945,-0.24699565277746713,-0.18632663961849993
75,R1136,229,5,0.2425,11.364,46.0,0.5581006803777672,20.48,0.78,-0.29448795091681534,0.12485611744862614,-0.10134884555162729,-0.39543064332497696,0.03441403728985555,-0.5077997515812481,-0.22793503932593337
76,R1136,232,1,0.7101,33.957,8.15,0.7781603914005772,12.49,0.94,2.155433443902078,0.3245009711651035,1.168461028872998,2.1722654203572764,1.5017583446879221,1.7511098913759864,1.803385457378658
77,R1136,232,2,0.65,34.225,16.7,0.77509394563018,15.82,0.94,2.1844946103612233,0.2412947930830172,1.168461028872998,1.8422428937804944,1.4813114772253408,1.2408410024120669,1.693575297399783
78,R1136,232,3,0.7477,38.235,7.25,0.7750404473149455,13.98,0.94,2.619327735365595,0.28727057917041626,1.168461028872998,2.378735420345414,1.4809547538253607,1.8048224060037674,2.021137239671832
79,R1136,232,4,0.6039,31.885,13.05,0.7711613880224175,15.15,0.93,1.9307515897851062,0.25803597606049405,1.0890979117214596,1.5890974948588692,1.4550894305251747,1.4586750895136231,1.5128094440005286
80,R1136,232,5,0.7169,36.832,8.09,0.7764106944857906,12.32,0.93,2.467190360208205,0.32874873401013494,1.0890979117214596,2.2096057395040676,1.490091475747437,1.754690725684505,1.9087264345052142
81,R1136,235,1,0.2529,10.294,41.38,0.539746012434044,114.8,0.81,-0.4105157423768347,-2.0,0.13674050590299028,-0.3383219199240029,-0.08797373372113311,-0.23207550982530575,-0.4101833742442137
82,R1136,235,2,0.2519,7.487,37.86,0.5210302308624878,135.29,0.79,-0.7148989298798947,-2.0,-0.021985728400088098,-0.3438131433279427,-0.21276938768198922,-0.02199989705887319,-0.5489150805795389
83,R1136,235,3,0.2968,10.896,36.69,0.5382883990629166,119.47,0.8,-0.34523655503203876,-2.0,0.0573773887514511,-0.09725721249104538,-0.09769300796979084,0.04782637195724222,-0.31920404157665383
84,R1136,235,4,0.2851,12.099,30.27,0.6081483542796495,105.43,0.87,-0.2147866175307274,-1.997775963053846,0.6129192088122246,-0.16150452631714107,0.3681287779714418,0.4309756429687466,-0.1692807131891517
85,R1136,235,5,0.2182,11.965,40.79,0.6036549272379769,106.32,0.87,-0.22931720076029993,-2.0,0.6129192088122246,-0.5288673720407142,0.3381668891747075,-0.19686397245820467,-0.30050909535197157
86,R1136,238,1,0.2043,6.217,36.71,0.3070801137270637,335.41,0.18,-0.8526141589959925,-2.0,-2.0,-0.6051953773554776,-1.6393753074419817,0.04663276052106912,-1.107525092214071
87,R1136,238,2,0.2043,7.152,46.72,0.3206980235824025,331.29,0.22,-0.751225387953826,-2.0,-2.0,-0.6051953773554776,-1.5485719413373145,-0.5507697632834728,-1.0623784144369322
88,R1136,238,3,0.1547,7.955,49.2,0.3585718759733872,430.73,0.32,-0.6641503257646714,-2.0,-2.0,-0.877560058190892,-1.2960314765387146,-0.698777581368914,-1.092574062552527
89,R1136,239,1,0.2189,11.832,46.19,0.5531643822023186,29.47,0.78,-0.24373934680159196,-0.09977557653274201,-0.10134884555162729,-0.5250235156579564,0.0014991116376393593,-0.5191390602248906,-0.27705013560349306
90,R1136,239,2,0.2494,11.832,43.8,0.5585907939753995,28.39,0.79,-0.24373934680159196,-0.07278978904665999,-0.021985728400088098,-0.3575412018377922,0.037682083921933444,-0.37650249360222765,-0.20453062086011908
